Unixtime	state	scanDiameter	electrometerN	RHsh	Tsh	Tdsh
1.72E+09	SCAN	455.1049835	3668.867812	53.2	25.2	14.9
1.72E+09	SCAN	453.3549553	3397.853305	53.1	25.1	14.9
1.72E+09	SCAN	451.6120748	3313.193453	53.1	25.2	14.9
1.72E+09	SCAN	449.8580476	2578.41821	53.1	25.1	14.9
1.72E+09	SCAN	448.1209754	4048.890589	53.1	25.2	14.9
1.72E+09	SCAN	446.3928722	3824.467058	53.1	25.1	14.9
1.72E+09	SCAN	444.6707739	4045.813506	53.1	25.1	14.8
1.72E+09	SCAN	442.9485617	3811.347833	53.1	25.1	14.9
1.72E+09	SCAN	441.2586874	4157.817152	53.1	25.1	14.9
1.72E+09	SCAN	439.5644419	3940.417263	53.1	25.1	14.9
1.72E+09	SCAN	437.8649141	3901.159794	53.1	25.1	14.9
1.72E+09	SCAN	436.1869417	3971.143381	53.2	25.1	14.9
1.72E+09	SCAN	434.521748	3850.152064	53.1	25.2	14.9
1.72E+09	SCAN	432.8530339	3903.436774	53.1	25.1	14.9
1.72E+09	SCAN	431.1817759	3908.311391	53.1	25.1	14.8
1.72E+09	SCAN	429.5385584	3719.841627	53.2	25.1	14.9
1.72E+09	SCAN	427.8959497	3651.408915	53.2	25.1	14.9
1.72E+09	SCAN	426.2484845	3927.418285	53.2	25.1	14.9
1.72E+09	SCAN	424.6322787	3881.622787	53.1	25.1	14.8
1.72E+09	SCAN	423.0164765	3279.740201	53.1	25.1	14.9
1.72E+09	SCAN	421.3992652	3253.174928	53.1	25.1	14.8
1.72E+09	SCAN	419.7888775	3384.017225	53.2	25.1	14.8
1.72E+09	SCAN	418.194398	3319.617403	53.1	25.1	14.9
1.72E+09	SCAN	416.5980325	3665.576444	53.1	25.1	14.8
1.72E+09	SCAN	415.0021251	3992.496422	53.1	25.1	14.8
1.72E+09	SCAN	413.4336753	4058.320706	53.1	25.1	14.8
1.72E+09	SCAN	411.8665755	3862.451144	53.2	25.1	14.8
1.72E+09	SCAN	410.3119609	4106.340768	53.1	25.1	14.8
1.72E+09	SCAN	408.7464218	3812.974247	53.2	25.1	14.8
1.72E+09	SCAN	407.1838983	3930.048296	53.2	25.1	14.8
1.72E+09	SCAN	405.6459535	3914.977375	53.1	25.1	14.8
1.72E+09	SCAN	404.1231507	3275.158493	53.1	25	14.8
1.72E+09	SCAN	402.5974303	3127.567987	53.2	25.1	14.8
1.72E+09	SCAN	401.0822937	3813.288739	53.2	25	14.8
1.72E+09	SCAN	399.5573394	3088.561803	53.2	25.1	14.8
1.72E+09	SCAN	398.0510772	3909.384361	53.1	25.1	14.8
1.72E+09	SCAN	396.5611001	3284.651817	53.2	25	14.8
1.72E+09	SCAN	395.0715533	3152.952376	53.1	25	14.7
1.72E+09	SCAN	393.5988539	3718.956734	53.1	25	14.8
1.72E+09	SCAN	392.1133257	3585.037354	53.2	25	14.8
1.72E+09	SCAN	390.6350344	3694.807186	53.1	25	14.8
1.72E+09	SCAN	389.1684095	3816.171576	53.1	25	14.7
1.72E+09	SCAN	387.7084948	2991.624454	53.1	25	14.8
1.72E+09	SCAN	386.2633458	4069.912181	53.1	25	14.8
1.72E+09	SCAN	384.832209	2880.625947	53.1	25	14.8
1.72E+09	SCAN	383.3830585	3879.435222	53.2	25	14.8
1.72E+09	SCAN	381.9485102	4069.890598	53.1	25	14.8
1.72E+09	SCAN	380.5231867	4121.764721	53.2	25	14.7
1.72E+09	SCAN	379.1045251	3880.004081	53.2	25	14.8
1.72E+09	SCAN	377.6988969	4015.651622	53.2	25	14.8
1.72E+09	SCAN	376.2857263	3434.890834	53.2	25.1	14.8
1.72E+09	SCAN	374.8750652	3899.907995	53.2	25	14.8
1.72E+09	SCAN	373.4814049	4007.937333	53.1	25	14.8
1.72E+09	SCAN	372.0998597	2665.39204	53.2	25	14.8
1.72E+09	SCAN	370.6767376	2961.39628	53.1	25	14.8
1.72E+09	SCAN	369.305723	3437.157022	53.1	25	14.8
1.72E+09	SCAN	367.9438671	4003.070425	53.1	25	14.8
1.72E+09	SCAN	366.5871932	3140.277139	53.2	25	14.8
1.72E+09	SCAN	365.2407544	4065.416803	53.2	25	14.8
1.72E+09	SCAN	363.903959	3438.760312	53.1	25	14.7
1.72E+09	SCAN	362.5536663	3859.209108	53.1	25.1	14.8
1.72E+09	SCAN	361.2131831	2909.508282	53.1	25.1	14.8
1.72E+09	SCAN	359.8829983	3945.439875	53.1	25.1	14.8
1.72E+09	SCAN	358.5573711	3013.308944	53.1	25.1	14.8
1.72E+09	SCAN	357.2439351	3908.843251	53.1	25.1	14.8
1.72E+09	SCAN	355.9385823	3896.858662	53.1	25.1	14.8
1.72E+09	SCAN	354.6285359	3966.185517	53.1	25.1	14.8
1.72E+09	SCAN	353.3200111	4001.474843	53.1	25.1	14.8
1.72E+09	SCAN	352.0260136	4104.475402	53.1	25.1	14.8
1.72E+09	SCAN	350.7416281	3745.873498	53.1	25.1	14.9
1.72E+09	SCAN	349.4510809	3824.932629	53.1	25	14.8
1.72E+09	SCAN	348.1686807	3857.295952	53.1	25.1	14.8
1.72E+09	SCAN	346.8981154	3925.941409	53.1	25.1	14.9
1.72E+09	SCAN	345.6314452	3893.796996	53.1	25.1	14.9
1.72E+09	SCAN	344.3756578	3784.185951	53.1	25.1	14.9
1.72E+09	SCAN	343.1292715	2740.060624	53.1	25.1	14.8
1.72E+09	SCAN	341.8779006	3841.952163	53.1	25.1	14.8
1.72E+09	SCAN	340.6339425	3754.557469	53.1	25.1	14.8
1.72E+09	SCAN	339.3962259	3769.426438	53.1	25.1	14.9
1.72E+09	SCAN	338.1599249	3758.912559	53.1	25.1	14.8
1.72E+09	SCAN	336.9363821	3968.368457	53.1	25.1	14.8
1.72E+09	SCAN	335.7172263	3707.15714	53.1	25.1	14.9
1.72E+09	SCAN	334.5009217	3841.699337	53.1	25.1	14.8
1.72E+09	SCAN	333.299717	3909.816016	53.1	25.2	14.9
1.72E+09	SCAN	332.0915242	3876.55855	53.2	25.1	14.9
1.72E+09	SCAN	330.8966441	3541.40938	53.1	25.1	14.9
1.72E+09	SCAN	329.6902915	2884.009813	53.2	25.2	14.9
1.72E+09	SCAN	328.504501	2628.684419	53.2	25.2	14.9
1.72E+09	SCAN	327.3219017	4034.670644	53.2	25.1	14.9
1.72E+09	SCAN	326.1387965	3835.585254	53.1	25.2	14.9
1.72E+09	SCAN	324.9705254	3720.052829	53.2	25.1	14.9
1.72E+09	SCAN	323.8017164	3427.432455	53.1	25.1	14.9
1.72E+09	SCAN	322.6430549	3846.553912	53.2	25.2	14.9
1.72E+09	SCAN	321.490882	3673.454145	53.1	25.2	14.9
1.72E+09	SCAN	320.3371601	4043.393156	53.1	25.1	14.8
1.72E+09	SCAN	319.186381	3869.85865	53.1	25.1	14.9
1.72E+09	SCAN	318.0446842	3033.618306	53.1	25.2	14.9
1.72E+09	SCAN	316.9112515	3043.550992	53.1	25.2	14.9
1.72E+09	SCAN	315.7815236	2405.839512	53.1	25.2	14.9
1.72E+09	SCAN	314.6585991	3925.597626	53.1	25.2	14.9
1.72E+09	SCAN	313.5344486	3688.198242	53.1	25.1	14.9
1.72E+09	SCAN	312.4115583	4199.692299	53.1	25.2	14.9
1.72E+09	SCAN	311.3008274	4160.394748	53.1	25.1	14.9
1.72E+09	SCAN	310.1853448	4025.67989	53.1	25.2	14.9
1.72E+09	SCAN	309.0793391	3650.18024	53.1	25.1	14.9
1.72E+09	SCAN	307.9868352	4099.586911	53.1	25.1	14.8
1.72E+09	SCAN	306.8918908	4010.80938	53.2	25.2	14.9
1.72E+09	SCAN	305.8107553	4106.109524	53.1	25.1	14.9
1.72E+09	SCAN	304.7245261	3930.863816	53.2	25.1	14.9
1.72E+09	SCAN	303.6310777	3774.370428	53.2	25.1	14.9
1.72E+09	SCAN	302.5587697	3947.827852	53.2	25.1	14.9
1.72E+09	SCAN	301.4934715	3690.154564	53.1	25.1	14.8
1.72E+09	SCAN	300.4323926	3980.627455	53.1	25.1	14.9
1.72E+09	SCAN	299.3706342	4198.360335	53.1	25.1	14.9
1.72E+09	SCAN	298.2960843	3920.468642	53.2	25.1	14.9
1.72E+09	SCAN	297.2542765	3599.864699	53.2	25.1	14.9
1.72E+09	SCAN	296.1990224	4049.180414	53.2	25.1	14.9
1.72E+09	SCAN	295.1608209	4049.288328	53.1	25.1	14.8
1.72E+09	SCAN	294.1181753	3102.883495	53.1	25.1	14.9
1.72E+09	SCAN	293.0799671	3976.273907	53.1	25.1	14.9
1.72E+09	SCAN	292.0598203	3475.065569	53.1	25.1	14.9
1.72E+09	SCAN	291.0398916	3937.896707	53.1	25.2	14.9
1.72E+09	SCAN	290.0140572	2910.197388	53.1	25.1	14.9
1.72E+09	SCAN	288.9983003	4151.276039	53.1	25.1	14.9
1.72E+09	SCAN	287.9832165	2964.192787	53.1	25.1	14.9
1.72E+09	SCAN	286.9827859	3769.298483	53.1	25.1	14.9
1.72E+09	SCAN	285.9858245	3908.627424	53.1	25.2	14.9
1.72E+09	SCAN	284.9895884	3114.081856	53.1	25.1	14.9
1.72E+09	SCAN	283.9964542	3772.139697	53.1	25.1	14.9
1.72E+09	SCAN	283.0085635	3967.138241	53.1	25.1	14.8
1.72E+09	SCAN	282.0253512	4175.761661	53.1	25.1	14.9
1.72E+09	SCAN	281.0456866	3888.455267	53.2	25.1	14.9
1.72E+09	SCAN	280.0717169	3968.538036	53.1	25.1	14.9
1.72E+09	SCAN	279.0926719	3950.22662	53.1	25.2	14.9
1.72E+09	SCAN	278.1279685	3924.430617	53.1	25.1	14.8
1.72E+09	SCAN	277.1639113	4231.415848	53.1	25.1	14.9
1.72E+09	SCAN	276.2035153	4109.195856	53.1	25.1	14.9
1.72E+09	SCAN	275.2480698	3994.813484	53.1	25.1	14.9
1.72E+09	SCAN	274.2975433	4149.959492	53.2	25.1	14.9
1.72E+09	SCAN	273.3532876	4161.956414	53.1	25.1	14.9
1.72E+09	SCAN	272.4127876	4105.841282	53.1	25.1	14.8
1.72E+09	SCAN	271.4677899	4018.35409	53.2	25.2	14.9
1.72E+09	SCAN	270.5283425	4069.799642	53.2	25.2	14.9
1.72E+09	SCAN	269.5996013	4021.885952	53.1	25.2	14.9
1.72E+09	SCAN	268.6712145	2758.651074	53.1	25.2	14.9
1.72E+09	SCAN	267.7532351	4000.764154	53.1	25.2	14.9
1.72E+09	SCAN	266.837214	3989.22972	53.1	25.1	14.8
1.72E+09	SCAN	265.9178683	4231.001151	53.1	25.2	14.9
1.72E+09	SCAN	265.0017081	4026.538575	53.1	25.2	14.9
1.72E+09	SCAN	264.093273	2713.180858	53.1	25.2	14.9
1.72E+09	SCAN	263.1933493	3983.467127	53.1	25.2	14.9
1.72E+09	SCAN	262.2894553	3922.737913	53.1	25.2	14.9
1.72E+09	SCAN	261.3846063	3980.727661	53.1	25.2	14.9
1.72E+09	SCAN	260.4847679	4098.69431	53.1	25.2	14.9
1.72E+09	SCAN	259.5906849	3974.864863	53.1	25.2	14.9
1.72E+09	SCAN	258.7012892	3311.452959	53.1	25.2	14.9
1.72E+09	SCAN	257.8197476	3958.99538	53.1	25.1	14.9
1.72E+09	SCAN	256.9379721	4034.692227	53.1	25.2	14.9
1.72E+09	SCAN	256.056903	3519.541437	53.1	25.1	14.9
1.72E+09	SCAN	255.1844472	4362.218064	53.1	25.2	14.9
1.72E+09	SCAN	254.3126095	4112.877256	53.1	25.2	14.9
1.72E+09	SCAN	253.4417397	4118.687639	53.1	25.2	14.9
1.72E+09	SCAN	252.5762715	3999.037535	53.1	25.2	14.9
1.72E+09	SCAN	251.717238	4299.436947	53.1	25.2	14.9
1.72E+09	SCAN	250.8617734	3975.20402	53.1	25.1	14.8
1.72E+09	SCAN	250.0181169	4054.260067	53.1	25.1	14.8
1.72E+09	SCAN	249.1780377	4060.098199	53.1	25.2	14.9
1.72E+09	SCAN	248.3297203	4021.332509	53.1	25.2	14.9
1.72E+09	SCAN	247.4837622	3966.199391	53.1	25.2	14.9
1.72E+09	SCAN	246.6432958	3992.625919	53.1	25.1	14.8
1.72E+09	SCAN	245.8109549	4062.228724	53.1	25.2	14.9
1.72E+09	SCAN	244.9842944	2891.028829	53.1	25.2	14.9
1.72E+09	SCAN	244.1565276	3894.378188	53.1	25.2	14.9
1.72E+09	SCAN	243.3377956	2846.471256	53.1	25.2	14.9
1.72E+09	SCAN	242.5112027	3181.976541	53.1	25.2	14.9
1.72E+09	SCAN	241.6986851	3601.3462	53.1	25.1	14.8
1.72E+09	SCAN	240.8830071	3992.464048	53.1	25.2	14.9
1.72E+09	SCAN	240.0746468	3276.928278	53.1	25.1	14.9
1.72E+09	SCAN	239.2723157	3550.113392	53.1	25.1	14.9
1.72E+09	SCAN	238.476063	3263.244819	53.1	25.2	14.9
1.72E+09	SCAN	237.6772016	2980.315096	53.1	25.2	14.9
1.72E+09	SCAN	236.8813571	4126.139852	53.1	25.2	14.9
1.72E+09	SCAN	236.0862006	3634.290716	53.1	25.1	14.9
1.72E+09	SCAN	235.2992767	4079.228218	53.1	25.1	14.9
1.72E+09	SCAN	234.4979792	4103.084857	53.1	25.1	14.9
1.72E+09	SCAN	233.7198021	4139.707689	53.1	25.2	14.9
1.72E+09	SCAN	232.9411446	4052.36541	53.1	25.2	14.9
1.72E+09	SCAN	232.1649304	2734.706562	53.1	25.1	14.8
1.72E+09	SCAN	231.3889958	4166.851072	53.1	25.1	14.9
1.72E+09	SCAN	230.6173955	2388.966431	53.1	25.2	14.9
1.72E+09	SCAN	229.8535213	4155.484674	53.1	25.2	14.9
1.72E+09	SCAN	229.0865794	3120.93746	53.1	25.2	14.9
1.72E+09	SCAN	228.3300208	3989.854078	53.1	25.2	14.9
1.72E+09	SCAN	227.5694485	3929.467104	53.1	25.2	14.9
1.72E+09	SCAN	226.8056245	4266.299728	53.1	25.2	14.9
1.72E+09	SCAN	226.0597845	4063.704059	53.1	25.2	14.9
1.72E+09	SCAN	225.3107632	4060.360275	53.1	25.2	14.9
1.72E+09	SCAN	224.5668591	3228.488894	53.1	25.2	14.9
1.72E+09	SCAN	223.8276129	3767.541031	53.1	25.1	14.8
1.72E+09	SCAN	223.0885975	3543.156041	53.1	25.1	14.9
1.72E+09	SCAN	222.3481682	3307.446277	53.1	25.1	14.9
1.72E+09	SCAN	221.6172871	3563.71977	53.1	25.1	14.9
1.72E+09	SCAN	220.8917689	3881.169549	53.1	25.1	14.9
1.72E+09	SCAN	220.1649244	4117.650125	53.1	25.2	14.9
1.72E+09	SCAN	219.4452986	4126.714877	53.1	25.1	14.8
1.72E+09	SCAN	218.7204659	3760.463433	53.1	25.1	14.8
1.72E+09	SCAN	218.0038273	3626.82617	53.1	25.1	14.8
1.72E+09	SCAN	217.2910517	3051.12191	53.1	25.1	14.8
1.72E+09	SCAN	216.582604	4181.72929	53.1	25.1	14.9
1.72E+09	SCAN	215.8733344	3512.704332	53.1	25.1	14.9
1.72E+09	SCAN	215.1652736	3538.383171	53.2	25.1	14.8
1.72E+09	SCAN	214.4652546	3943.704006	53.1	25.1	14.9
1.72E+09	SCAN	213.763019	3192.373257	53.1	25.2	14.9
1.72E+09	SCAN	213.0667812	3557.046078	53.1	25.1	14.9
1.72E+09	SCAN	212.3741321	3916.930613	53.1	25.2	14.9
1.72E+09	SCAN	211.6799277	3844.75792	53.1	25.1	14.9
1.72E+09	SCAN	210.989693	3691.135037	53.1	25.1	14.9
1.72E+09	SCAN	210.3014119	3102.029435	53.1	25.2	14.9
1.72E+09	SCAN	209.6149794	3730.646873	53.1	25.1	14.9
1.72E+09	SCAN	208.9363641	3720.154577	53.1	25.1	14.9
1.72E+09	SCAN	208.2578524	3727.833408	53.1	25.2	14.9
1.72E+09	SCAN	207.5823815	4052.20354	53.1	25.2	14.9
1.72E+09	SCAN	206.9077445	3723.782019	53.1	25.1	14.8
1.72E+09	SCAN	206.2407638	4155.645003	53.1	25.2	14.9
1.72E+09	SCAN	205.5590768	4050.47692	53.1	25.2	14.9
1.72E+09	SCAN	204.8893898	4084.702526	53.1	25.2	14.9
1.72E+09	SCAN	204.2245047	4352.558244	53.1	25.2	14.9
1.72E+09	SCAN	203.5681255	3952.102777	53.1	25.2	14.9
1.72E+09	SCAN	202.9087467	4280.396342	53.1	25.1	14.9
1.72E+09	SCAN	202.2518531	3968.417789	53.1	25.2	14.9
1.72E+09	SCAN	201.5950655	4163.516538	53.1	25.1	14.9
1.72E+09	SCAN	200.9399422	3936.214794	53.1	25.2	14.9
1.72E+09	SCAN	200.291471	3259.665167	53.1	25.2	14.9
1.72E+09	SCAN	199.6416975	3972.96404	53.1	25.1	14.9
1.72E+09	SCAN	198.9978063	4028.524187	53.1	25.2	14.9
1.72E+09	SCAN	198.3559448	3935.647476	53.1	25.2	14.9
1.72E+09	SCAN	197.720414	4043.405489	53.1	25.2	14.9
1.72E+09	SCAN	197.0888672	4099.492872	53.1	25.2	14.9
1.72E+09	SCAN	196.4541179	3943.896709	53.1	25.2	14.9
1.72E+09	SCAN	195.8232192	4059.52009	53.1	25.1	14.8
1.72E+09	SCAN	195.191717	4085.666041	53.1	25.2	14.9
1.72E+09	SCAN	194.5757571	4155.944078	53.1	25.2	14.9
1.72E+09	SCAN	193.9534311	3135.498103	53.1	25.2	14.9
1.72E+09	SCAN	193.335868	4154.399371	53.1	25.2	14.9
1.72E+09	SCAN	192.7194243	3480.632375	53.1	25.2	14.9
1.72E+09	SCAN	192.1019558	4106.709216	53.1	25.2	14.9
1.72E+09	SCAN	191.4893293	2680.49996	53.1	25.2	14.9
1.72E+09	SCAN	190.8782449	3994.275457	53.1	25.2	14.9
1.72E+09	SCAN	190.2683871	3524.647297	53.1	25.2	14.9
1.72E+09	SCAN	189.6617095	3953.44399	53.1	25.3	15
1.72E+09	SCAN	189.0576963	4019.493351	53.1	25.2	15
1.72E+09	SCAN	188.453787	3313.99664	53.1	25.2	14.9
1.72E+09	SCAN	187.8519342	4155.552506	53.1	25.2	14.9
1.72E+09	SCAN	187.2548996	3827.921839	53.1	25.2	14.9
1.72E+09	SCAN	186.6592089	4220.20978	53.1	25.2	14.9
1.72E+09	SCAN	186.0653013	2961.006249	53.1	25.2	15
1.72E+09	SCAN	185.4772053	3933.230209	53.1	25.2	14.9
1.72E+09	SCAN	184.8887593	3830.420812	53.1	25.2	14.9
1.72E+09	SCAN	184.3033786	3891.5231	53.1	25.2	14.9
1.72E+09	SCAN	183.7216837	4056.782165	53.1	25.2	14.9
1.72E+09	SCAN	183.1387055	4279.18925	53.1	25.2	14.9
1.72E+09	SCAN	182.5573885	4029.840734	53.1	25.2	14.9
1.72E+09	SCAN	181.9804883	4274.202095	53.1	25.1	14.9
1.72E+09	SCAN	181.4062563	4127.66606	53.1	25.2	14.9
1.72E+09	SCAN	180.8265542	3191.676443	53.1	25.2	14.9
1.72E+09	SCAN	180.2526882	3282.365588	53.1	25.2	14.9
1.72E+09	SCAN	179.6829006	4053.957908	53.1	25.2	14.9
1.72E+09	SCAN	179.1206579	4044.097678	53.1	25.2	14.9
1.72E+09	SCAN	178.5553095	4136.625982	53	25.1	14.8
1.72E+09	SCAN	177.9952278	4033.593049	53.1	25.2	14.9
1.72E+09	SCAN	177.4382595	4077.544764	53.1	25.2	14.9
1.72E+09	SCAN	176.8783182	4101.065329	53.1	25.2	14.9
1.72E+09	SCAN	176.318577	3940.668548	53.1	25.2	14.9
1.72E+09	SCAN	175.7659986	2957.206145	53.1	25.2	14.9
1.72E+09	SCAN	175.2010948	4134.319711	53.1	25.1	14.8
1.72E+09	SCAN	174.6549056	3443.249523	53.1	25.2	14.9
1.72E+09	SCAN	174.1079071	4002.984094	53.1	25.1	14.9
1.72E+09	SCAN	173.5610553	3835.776415	53.1	25.1	14.8
1.72E+09	SCAN	173.0196818	4091.08331	53.1	25.1	14.9
1.72E+09	SCAN	172.4826365	3653.57798	53.1	25.1	14.9
1.72E+09	SCAN	171.9446256	3457.706877	53.1	25.2	14.9
1.72E+09	SCAN	171.407377	3899.69371	53.1	25.1	14.8
1.72E+09	SCAN	170.8753828	2723.670072	53.1	25.1	14.9
1.72E+09	SCAN	170.3423597	4069.55144	53.1	25.1	14.8
1.72E+09	SCAN	169.814162	4137.036054	53.1	25.1	14.9
1.72E+09	SCAN	169.2821102	2929.646523	53.1	25.1	14.9
1.72E+09	SCAN	168.7591087	3495.290141	53.1	25.1	14.9
1.72E+09	SCAN	168.2320332	3262.786957	53.1	25.1	14.9
1.72E+09	SCAN	167.7048354	3835.176723	53.1	25.1	14.9
1.72E+09	SCAN	167.1883192	3898.073462	53.1	25.1	14.8
1.72E+09	SCAN	166.6665533	4062.245682	53.1	25.1	14.9
1.72E+09	SCAN	166.1447956	3875.648992	53.1	25.1	14.9
1.72E+09	SCAN	165.6281912	4365.258147	53.1	25.1	14.8
1.72E+09	SCAN	165.1129211	4241.786356	53.1	25.1	14.9
1.72E+09	SCAN	164.5989211	4232.868058	53.1	25.1	14.9
1.72E+09	SCAN	164.0899926	4204.344922	53.1	25.1	14.8
1.72E+09	SCAN	163.5821629	4318.725753	53.1	25.1	14.8
1.72E+09	SCAN	163.07864	3992.787789	53.1	25.1	14.8
1.72E+09	SCAN	162.5774374	4291.821322	53.1	25.1	14.9
1.72E+09	SCAN	162.0741473	4083.888548	53.1	25.1	14.8
1.72E+09	SCAN	161.5748262	4033.779585	53.1	25.1	14.8
1.72E+09	SCAN	161.0748353	4070.534997	53.1	25.1	14.9
1.72E+09	SCAN	160.5765025	4001.11102	53.1	25.1	14.8
1.72E+09	SCAN	160.0802034	3131.997074	53.1	25	14.8
1.72E+09	SCAN	159.5838127	3894.299565	53.1	25.1	14.9
1.72E+09	SCAN	159.0890676	4043.64444	53.1	25.1	14.9
1.72E+09	SCAN	158.5991396	3595.148869	53.1	25.1	14.9
1.72E+09	SCAN	158.1090633	3454.968952	53.1	25.2	14.9
1.72E+09	SCAN	157.6210673	3224.016642	53.1	25.1	14.9
1.72E+09	SCAN	157.1401837	4081.842813	53.1	25.1	14.8
1.72E+09	SCAN	156.6553994	3301.543397	53.1	25.1	14.8
1.72E+09	SCAN	156.173093	3301.563438	53.1	25.1	14.8
1.72E+09	SCAN	155.6961609	3872.690614	53.1	25.1	14.9
1.72E+09	SCAN	155.2189567	2954.614674	53.1	25.1	14.9
1.72E+09	SCAN	154.743961	3523.056341	53.1	25.1	14.8
1.72E+09	SCAN	154.269846	4114.443546	53.1	25.1	14.9
1.72E+09	SCAN	153.7947081	3916.654662	53.1	25.1	14.9
1.72E+09	SCAN	153.3231552	4269.785341	53.1	25.1	14.9
1.72E+09	SCAN	152.8516739	4173.785299	53.1	25.1	14.9
1.72E+09	SCAN	152.3848845	3995.918829	53.1	25.2	14.9
1.72E+09	SCAN	151.9175471	4151.084878	53.1	25.2	14.9
1.72E+09	SCAN	151.4513072	3558.609285	53.1	25.2	14.9
1.72E+09	SCAN	150.9861812	4098.123909	53.1	25.1	14.9
1.72E+09	SCAN	150.5218948	4052.101793	53.1	25.1	14.9
1.72E+09	SCAN	150.0599583	4021.774955	53.1	25.1	14.9
1.72E+09	SCAN	149.6018817	2922.015482	53.1	25.1	14.9
1.72E+09	SCAN	149.1494116	3670.03328	53.1	25.1	14.8
1.72E+09	SCAN	148.6948874	4001.73692	53.1	25.1	14.9
1.72E+09	SCAN	148.2458839	4362.583429	53	25.2	14.9
1.72E+09	SCAN	147.7936171	3416.838411	53.1	25.2	14.9
1.72E+09	SCAN	147.346331	3884.507166	53.1	25.2	14.9
1.72E+09	SCAN	146.8970366	3671.863189	53.1	25.2	14.9
1.72E+09	SCAN	146.4517907	3968.160338	53.1	25.1	14.8
1.72E+09	SCAN	146.0071953	3870.376636	53.1	25.2	14.9
1.72E+09	SCAN	145.5663553	2799.349961	53.1	25.2	14.9
1.72E+09	SCAN	145.1228182	4116.398326	53.1	25.2	14.9
1.72E+09	SCAN	144.6804867	4052.316078	53.1	25.2	14.9
1.72E+09	SCAN	144.2397828	4159.155282	53.1	25.2	14.9
1.72E+09	SCAN	143.8032224	4066.395735	53.1	25.1	14.9
1.72E+09	SCAN	143.368794	4174.691774	53.1	25.2	14.9
1.72E+09	SCAN	142.9379758	4179.8223	53.1	25.2	14.9
1.72E+09	SCAN	142.5045537	3372.888238	53.1	25.2	14.9
1.72E+09	SCAN	142.0739243	3982.736397	53.1	25.2	14.9
1.72E+09	SCAN	141.6465525	4119.308913	53.1	25.2	14.9
1.72E+09	SCAN	141.213087	3825.996349	53.1	25.2	14.9
1.72E+09	SCAN	140.7913857	3590.312793	53.1	25.2	14.9
1.72E+09	SCAN	140.363995	3268.605048	53.1	25.1	14.9
1.72E+09	SCAN	139.9401398	4232.431779	53.1	25.2	14.9
1.72E+09	SCAN	139.5194934	3952.534431	53.1	25.2	14.9
1.72E+09	SCAN	139.1028742	3899.795457	53.1	25.2	14.9
1.72E+09	SCAN	138.6862845	3528.689437	53.1	25.1	14.8
1.72E+09	SCAN	138.2692072	3965.62899	53.1	25.1	14.9
1.72E+09	SCAN	137.8571572	3733.489629	53.1	25.1	14.9
1.72E+09	SCAN	137.4415728	3999.977926	53.1	25.2	14.9
1.72E+09	SCAN	137.0307828	4069.926055	53.1	25.2	14.9
1.72E+09	SCAN	136.6194997	4126.240057	53.1	25.2	14.9
1.72E+09	SCAN	136.2119893	3961.856635	53.1	25.1	14.9
1.72E+09	SCAN	135.8057357	3817.796449	53.1	25.2	14.9
1.72E+09	SCAN	135.3981762	3221.969364	53.1	25.2	14.9
1.72E+09	SCAN	134.9928024	2779.3073	53.1	25.2	14.9
1.72E+09	SCAN	134.5900866	4096.514453	53.1	25.2	14.9
1.72E+09	SCAN	134.1859313	3047.651714	53	25.1	14.8
1.72E+09	SCAN	133.7866011	4204.569999	53.1	25.1	14.9
1.72E+09	SCAN	133.3864482	3102.146599	53.1	25.1	14.8
1.72E+09	SCAN	132.9917183	3487.037825	53.1	25.1	14.9
1.72E+09	SCAN	132.5937515	4078.909101	53.1	25.2	14.9
1.72E+09	SCAN	132.2003392	4036.181436	53.1	25.2	14.9
1.72E+09	SCAN	131.8092615	3675.120641	53.1	25.1	14.8
1.72E+09	SCAN	131.4195591	3916.694745	53.1	25.1	14.8
1.72E+09	SCAN	131.0265822	3329.585547	53.1	25.1	14.9
1.72E+09	SCAN	130.6389785	3454.270596	53.1	25.1	14.8
1.72E+09	SCAN	130.250228	3985.173706	53.1	25.1	14.9
1.72E+09	SCAN	129.8665062	4168.520651	53.1	25.1	14.8
1.72E+09	SCAN	129.4804242	4114.286301	53.1	25.1	14.8
1.72E+09	SCAN	129.0895522	4075.736438	53.1	25.1	14.8
1.72E+09	SCAN	128.7082659	4058.077129	53.1	25.1	14.9
1.72E+09	SCAN	128.3273163	4204.298673	53.1	25.1	14.9
1.72E+09	SCAN	127.9491793	3963.415217	53.1	25.1	14.9
1.72E+09	SCAN	127.5712972	4079.920407	53.1	25.1	14.9
1.72E+09	SCAN	127.1943358	3813.786683	53.1	25.1	14.8
1.72E+09	SCAN	126.8165419	4178.530419	53.1	25.1	14.8
1.72E+09	SCAN	126.4409641	3998.766209	53.1	25.1	14.8
1.72E+09	SCAN	126.0689796	4062.942496	53.1	25.1	14.9
1.72E+09	SCAN	125.6948121	3814.406416	53.1	25.1	14.9
1.72E+09	SCAN	125.3219751	4056.638793	53.1	25.1	14.9
1.72E+09	SCAN	124.9520326	2540.162797	53	25.1	14.8
1.72E+09	SCAN	124.5811938	4025.451729	53.1	25.1	14.8
1.72E+09	SCAN	124.2163552	4136.51036	53.1	25.1	14.9
1.72E+09	SCAN	123.8512805	3885.284145	53.1	25.1	14.9
1.72E+09	SCAN	123.4867857	4002.902388	53.1	25.1	14.8
